Date,Price,Year,Month,Month_Sin,Month_Cos,Major_Event,Event_Label,Price_Lag1,Price_Lag2,Price_Lag3
01-07-2022,1732.74,2022,7,-0.4999999999999997,-0.8660254037844388,Russia-Ukraine War,7,1836.57,1848.5,1936.86
01-08-2022,1764.56,2022,8,-0.8660254037844385,-0.5000000000000004,Russia-Ukraine War,7,1732.74,1836.57,1848.5
01-09-2022,1680.78,2022,9,-1.0,-1.8369701987210297e-16,Russia-Ukraine War,7,1764.56,1732.74,1836.57
01-10-2022,1664.45,2022,10,-0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,1680.78,1764.56,1732.74
01-11-2022,1725.07,2022,11,-0.5000000000000004,0.8660254037844384,Russia-Ukraine War,7,1664.45,1680.78,1764.56
01-12-2022,1797.55,2022,12,-2.4492935982947064e-16,1.0,Russia-Ukraine War,7,1725.07,1664.45,1680.78
01-01-2023,1897.71,2023,1,0.49999999999999994,0.8660254037844387,Russia-Ukraine War,7,1797.55,1725.07,1664.45
01-02-2023,1854.54,2023,2,0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,1897.71,1797.55,1725.07
01-03-2023,1912.73,2023,3,1.0,6.123233995736766e-17,Russia-Ukraine War,7,1854.54,1897.71,1797.55
01-04-2023,1999.77,2023,4,0.8660254037844387,-0.4999999999999998,Russia-Ukraine War,7,1912.73,1854.54,1897.71
01-05-2023,1992.13,2023,5,0.49999999999999994,-0.8660254037844387,Russia-Ukraine War,7,1999.77,1912.73,1854.54
01-06-2023,1942.9,2023,6,1.2246467991473532e-16,-1.0,Russia-Ukraine War,7,1992.13,1999.77,1912.73
01-07-2023,1951.02,2023,7,-0.4999999999999997,-0.8660254037844388,Russia-Ukraine War,7,1942.9,1992.13,1999.77
01-08-2023,1918.7,2023,8,-0.8660254037844385,-0.5000000000000004,Russia-Ukraine War,7,1951.02,1942.9,1992.13
01-09-2023,1915.95,2023,9,-1.0,-1.8369701987210297e-16,Russia-Ukraine War,7,1918.7,1951.02,1942.9
01-10-2023,1916.25,2023,10,-0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,1915.95,1918.7,1951.02
01-11-2023,1984.11,2023,11,-0.5000000000000004,0.8660254037844384,Russia-Ukraine War,7,1916.25,1915.95,1918.7
01-12-2023,2026.18,2023,12,-2.4492935982947064e-16,1.0,Russia-Ukraine War,7,1984.11,1916.25,1915.95
01-01-2024,2034.04,2024,1,0.49999999999999994,0.8660254037844387,Russia-Ukraine War,7,2026.18,1984.11,1916.25
01-02-2024,2023.24,2024,2,0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,2034.04,2026.18,1984.11
01-03-2024,2158.01,2024,3,1.0,6.123233995736766e-17,Russia-Ukraine War,7,2023.24,2034.04,2026.18
01-04-2024,2331.45,2024,4,0.8660254037844387,-0.4999999999999998,Russia-Ukraine War,7,2158.01,2023.24,2034.04
01-05-2024,2351.13,2024,5,0.49999999999999994,-0.8660254037844387,Russia-Ukraine War,7,2331.45,2158.01,2023.24
01-06-2024,2326.44,2024,6,1.2246467991473532e-16,-1.0,Russia-Ukraine War,7,2351.13,2331.45,2158.01
01-07-2024,2398.2,2024,7,-0.4999999999999997,-0.8660254037844388,Russia-Ukraine War,7,2326.44,2351.13,2331.45
01-08-2024,2470.15,2024,8,-0.8660254037844385,-0.5000000000000004,Russia-Ukraine War,7,2398.2,2326.44,2351.13
01-09-2024,2570.55,2024,9,-1.0,-1.8369701987210297e-16,Russia-Ukraine War,7,2470.15,2398.2,2326.44
01-10-2024,2690.08,2024,10,-0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,2570.55,2470.15,2398.2
01-11-2024,2651.13,2024,11,-0.5000000000000004,0.8660254037844384,Russia-Ukraine War,7,2690.08,2570.55,2470.15
01-12-2024,2648.01,2024,12,-2.4492935982947064e-16,1.0,Russia-Ukraine War,7,2651.13,2690.08,2570.55
01-01-2025,2709.69,2025,1,0.49999999999999994,0.8660254037844387,Russia-Ukraine War,7,2648.01,2651.13,2690.08
01-02-2025,2894.73,2025,2,0.8660254037844386,0.5000000000000001,Russia-Ukraine War,7,2709.69,2648.01,2651.13
01-03-2025,2983.25,2025,3,1.0,6.123233995736766e-17,Russia-Ukraine War,7,2894.73,2709.69,2648.01
01-04-2025,3217.64,2025,4,0.8660254037844387,-0.4999999999999998,Russia-Ukraine War,7,2983.25,2894.73,2709.69
01-05-2025,3309.49,2025,5,0.49999999999999994,-0.8660254037844387,Russia-Ukraine War,7,3217.64,2983.25,2894.73
01-06-2025,3352.66,2025,6,1.2246467991473532e-16,-1.0,Russia-Ukraine War,7,3309.49,3217.64,2983.25
01-07-2025,3340.15,2025,7,-0.4999999999999997,-0.8660254037844388,Russia-Ukraine War,7,3352.66,3309.49,3217.64
